id,duration,attention_check,education_level,education_level_other,subject_area,subject_area_other,phrase,response,vocab,dimension,rank_intended
329,608,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very weak support,10,alt,support,1
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,85,elife,importance,5
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,75,elife,importance,4
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,important,70,elife,importance,3
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,valuable,59,elife,importance,2
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,useful,50,elife,importance,1
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,exceptional,90,elife,support,6
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,compelling,75,elife,support,5
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,convincing,50,elife,support,4
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,solid,70,elife,support,3
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,incomplete,5,elife,support,2
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,inadequate,10,elife,support,1
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very high importance,90,alt,importance,5
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,high importance,73,alt,importance,4
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate importance,40,alt,importance,3
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,low importance,20,alt,importance,2
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very low importance,10,alt,importance,1
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very strong support,85,alt,support,5
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,strong support,75,alt,support,4
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate support,40,alt,support,3
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,weak support,10,alt,support,2
330,596,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very weak support,9,alt,support,1
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,90,elife,importance,5
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,90,elife,importance,4
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,important,83,elife,importance,3
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,valuable,80,elife,importance,2
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,useful,70,elife,importance,1
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,exceptional,90,elife,support,6
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,compelling,75,elife,support,5
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,convincing,80,elife,support,4
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,solid,85,elife,support,3
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,incomplete,39,elife,support,2
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,inadequate,25,elife,support,1
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very high importance,75,alt,importance,5
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,high importance,70,alt,importance,4
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate importance,60,alt,importance,3
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,low importance,20,alt,importance,2
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very low importance,25,alt,importance,1
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very strong support,75,alt,support,5
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,strong support,70,alt,support,4
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate support,56,alt,support,3
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,weak support,33,alt,support,2
331,692,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very weak support,15,alt,support,1
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,100,elife,importance,5
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,90,elife,importance,4
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,important,90,elife,importance,3
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,valuable,76,elife,importance,2
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,useful,72,elife,importance,1
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,exceptional,100,elife,support,6
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,compelling,91,elife,support,5
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,convincing,80,elife,support,4
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,solid,90,elife,support,3
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,incomplete,10,elife,support,2
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,inadequate,6,elife,support,1
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very high importance,90,alt,importance,5
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,high importance,85,alt,importance,4
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate importance,60,alt,importance,3
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,low importance,12,alt,importance,2
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very low importance,18,alt,importance,1
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very strong support,78,alt,support,5
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,strong support,84,alt,support,4
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate support,63,alt,support,3
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,weak support,22,alt,support,2
332,702,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very weak support,8,alt,support,1
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,100,elife,importance,5
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,100,elife,importance,4
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,important,74,elife,importance,3
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,valuable,70,elife,importance,2
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,useful,55,elife,importance,1
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,exceptional,100,elife,support,6
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,compelling,85,elife,support,5
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,convincing,80,elife,support,4
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,solid,100,elife,support,3
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,incomplete,10,elife,support,2
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,inadequate,10,elife,support,1
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very high importance,100,alt,importance,5
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,high importance,100,alt,importance,4
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate importance,60,alt,importance,3
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,low importance,10,alt,importance,2
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very low importance,0,alt,importance,1
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very strong support,100,alt,support,5
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,strong support,100,alt,support,4
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate support,60,alt,support,3
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,weak support,10,alt,support,2
333,742,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very weak support,10,alt,support,1
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,landmark,94,elife,importance,5
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,fundamental,83,elife,importance,4
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,important,84,elife,importance,3
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,valuable,84,elife,importance,2
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,useful,82,elife,importance,1
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,exceptional,100,elife,support,6
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,compelling,82,elife,support,5
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,convincing,88,elife,support,4
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,solid,86,elife,support,3
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,incomplete,35,elife,support,2
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,inadequate,13,elife,support,1
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very high importance,94,alt,importance,5
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,high importance,86,alt,importance,4
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,moderate importance,40,alt,importance,3
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,low importance,11,alt,importance,2
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very low importance,7,alt,importance,1
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very strong support,91,alt,support,5
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,strong support,81,alt,support,4
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,moderate support,33,alt,support,3
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,weak support,15,alt,support,2
334,685,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very weak support,12,alt,support,1
335,502,17,Other,JD,Physical Sciences,NA,landmark,100,elife,importance,5
335,502,17,Other,JD,Physical Sciences,NA,fundamental,89,elife,importance,4
335,502,17,Other,JD,Physical Sciences,NA,important,81,elife,importance,3
335,502,17,Other,JD,Physical Sciences,NA,valuable,67,elife,importance,2
335,502,17,Other,JD,Physical Sciences,NA,useful,75,elife,importance,1
335,502,17,Other,JD,Physical Sciences,NA,exceptional,91,elife,support,6
335,502,17,Other,JD,Physical Sciences,NA,compelling,55,elife,support,5
335,502,17,Other,JD,Physical Sciences,NA,convincing,64,elife,support,4
335,502,17,Other,JD,Physical Sciences,NA,solid,65,elife,support,3
335,502,17,Other,JD,Physical Sciences,NA,incomplete,20,elife,support,2
335,502,17,Other,JD,Physical Sciences,NA,inadequate,8,elife,support,1
335,502,17,Other,JD,Physical Sciences,NA,very high importance,90,alt,importance,5
335,502,17,Other,JD,Physical Sciences,NA,high importance,96,alt,importance,4
335,502,17,Other,JD,Physical Sciences,NA,moderate importance,50,alt,importance,3
335,502,17,Other,JD,Physical Sciences,NA,low importance,0,alt,importance,2
335,502,17,Other,JD,Physical Sciences,NA,very low importance,5,alt,importance,1
335,502,17,Other,JD,Physical Sciences,NA,very strong support,82,alt,support,5
335,502,17,Other,JD,Physical Sciences,NA,strong support,69,alt,support,4
335,502,17,Other,JD,Physical Sciences,NA,moderate support,41,alt,support,3
335,502,17,Other,JD,Physical Sciences,NA,weak support,16,alt,support,2
335,502,17,Other,JD,Physical Sciences,NA,very weak support,4,alt,support,1
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,landmark,91,elife,importance,5
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,fundamental,100,elife,importance,4
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,important,76,elife,importance,3
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,valuable,82,elife,importance,2
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,useful,66,elife,importance,1
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,exceptional,100,elife,support,6
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,compelling,71,elife,support,5
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,convincing,81,elife,support,4
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,solid,91,elife,support,3
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,incomplete,20,elife,support,2
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,inadequate,9,elife,support,1
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very high importance,92,alt,importance,5
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,high importance,82,alt,importance,4
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,moderate importance,51,alt,importance,3
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,low importance,21,alt,importance,2
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very low importance,20,alt,importance,1
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very strong support,81,alt,support,5
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,strong support,86,alt,support,4
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,moderate support,51,alt,support,3
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,weak support,12,alt,support,2
336,661,10,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very weak support,20,alt,support,1
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,95,elife,importance,5
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,65,elife,importance,4
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,important,51,elife,importance,3
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,valuable,66,elife,importance,2
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,useful,55,elife,importance,1
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,exceptional,100,elife,support,6
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,compelling,95,elife,support,5
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,convincing,90,elife,support,4
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,solid,95,elife,support,3
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,incomplete,10,elife,support,2
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,inadequate,1,elife,support,1
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very high importance,95,alt,importance,5
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,high importance,81,alt,importance,4
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate importance,43,alt,importance,3
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,low importance,2,alt,importance,2
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very low importance,6,alt,importance,1
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very strong support,95,alt,support,5
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,strong support,80,alt,support,4
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate support,35,alt,support,3
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,weak support,5,alt,support,2
337,703,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very weak support,0,alt,support,1
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,landmark,60,elife,importance,5
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,fundamental,70,elife,importance,4
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,important,55,elife,importance,3
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,valuable,55,elife,importance,2
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,useful,50,elife,importance,1
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,exceptional,90,elife,support,6
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,compelling,75,elife,support,5
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,convincing,60,elife,support,4
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,solid,65,elife,support,3
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,incomplete,20,elife,support,2
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,inadequate,5,elife,support,1
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very high importance,80,alt,importance,5
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,high importance,80,alt,importance,4
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate importance,50,alt,importance,3
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,low importance,10,alt,importance,2
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very low importance,5,alt,importance,1
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very strong support,85,alt,support,5
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,strong support,75,alt,support,4
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate support,50,alt,support,3
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,weak support,30,alt,support,2
338,745,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very weak support,25,alt,support,1
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,95,elife,importance,5
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,98,elife,importance,4
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,important,86,elife,importance,3
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,valuable,83,elife,importance,2
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,useful,77,elife,importance,1
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,exceptional,100,elife,support,6
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,compelling,78,elife,support,5
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,convincing,85,elife,support,4
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,solid,85,elife,support,3
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,incomplete,44,elife,support,2
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,inadequate,28,elife,support,1
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very high importance,92,alt,importance,5
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,high importance,80,alt,importance,4
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate importance,70,alt,importance,3
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,low importance,23,alt,importance,2
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very low importance,26,alt,importance,1
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very strong support,95,alt,support,5
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,strong support,84,alt,support,4
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate support,73,alt,support,3
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,weak support,51,alt,support,2
339,639,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very weak support,26,alt,support,1
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,landmark,60,elife,importance,5
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,fundamental,67,elife,importance,4
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,important,75,elife,importance,3
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,valuable,50,elife,importance,2
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,useful,55,elife,importance,1
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,exceptional,70,elife,support,6
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,compelling,88,elife,support,5
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,convincing,70,elife,support,4
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,solid,46,elife,support,3
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,incomplete,59,elife,support,2
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,inadequate,71,elife,support,1
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very high importance,59,alt,importance,5
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,high importance,70,alt,importance,4
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate importance,40,alt,importance,3
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,low importance,62,alt,importance,2
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very low importance,60,alt,importance,1
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very strong support,68,alt,support,5
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,strong support,71,alt,support,4
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate support,69,alt,support,3
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,weak support,65,alt,support,2
340,962,70,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very weak support,71,alt,support,1
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,landmark,100,elife,importance,5
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,fundamental,74,elife,importance,4
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,88,elife,importance,3
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,84,elife,importance,2
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,72,elife,importance,1
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,100,elife,support,6
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,97,elife,support,5
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,86,elife,support,4
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,9,elife,support,3
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,5,elife,support,2
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,3,elife,support,1
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,80,alt,importance,5
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,84,alt,importance,4
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,41,alt,importance,3
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,6,alt,importance,2
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,9,alt,importance,1
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,91,alt,support,5
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,93,alt,support,4
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,56,alt,support,3
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,8,alt,support,2
341,517,3,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,3,alt,support,1
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,landmark,99,elife,importance,5
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,fundamental,83,elife,importance,4
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,important,68,elife,importance,3
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,valuable,56,elife,importance,2
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,useful,50,elife,importance,1
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,exceptional,95,elife,support,6
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,compelling,86,elife,support,5
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,convincing,66,elife,support,4
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,solid,60,elife,support,3
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,incomplete,28,elife,support,2
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,inadequate,22,elife,support,1
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very high importance,87,alt,importance,5
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,high importance,74,alt,importance,4
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate importance,56,alt,importance,3
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,low importance,20,alt,importance,2
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very low importance,5,alt,importance,1
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very strong support,78,alt,support,5
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,strong support,60,alt,support,4
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate support,47,alt,support,3
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,weak support,9,alt,support,2
342,520,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very weak support,4,alt,support,1
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,landmark,60,elife,importance,5
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,fundamental,61,elife,importance,4
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,important,60,elife,importance,3
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,valuable,71,elife,importance,2
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,useful,81,elife,importance,1
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,exceptional,100,elife,support,6
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,compelling,80,elife,support,5
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,convincing,55,elife,support,4
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,solid,82,elife,support,3
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,incomplete,8,elife,support,2
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,inadequate,9,elife,support,1
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,very high importance,91,alt,importance,5
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,high importance,82,alt,importance,4
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,moderate importance,50,alt,importance,3
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,low importance,20,alt,importance,2
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,very low importance,4,alt,importance,1
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,very strong support,95,alt,support,5
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,strong support,92,alt,support,4
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,moderate support,51,alt,support,3
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,weak support,20,alt,support,2
343,848,80,Doctorate degree (PhD/other),NA,Other,BSc IT,very weak support,10,alt,support,1
344,1027,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,92,elife,importance,5
